tax_id	GeneID	relationship	Other_tax_id	Other_GeneID
9606	8528	Ortholog	10090	70503
9606	8528	Ortholog	10116	685325
9606	8530	Ortholog	10090	13011
9606	8530	Ortholog	10116	296257
9606	8531	Ortholog	10090	56449
9606	8531	Ortholog	10116	83807
9606	8532	Ortholog	10090	242939
9606	8532	Ortholog	10116	83575
9606	8533	Ortholog	10090	26572
9606	8533	Ortholog	10116	287367
9606	8534	Ortholog	10090	76969
9606	8534	Ortholog	10116	295934
9606	8535	Ortholog	10090	12418
9606	8535	Ortholog	10116	501403
9606	8536	Ortholog	10090	52163
9606	8536	Ortholog	10116	171503
9606	8537	Ortholog	10090	76960
9606	8537	Ortholog	10116	246755
9606	8538	Ortholog	10090	12023
9606	8538	Ortholog	10116	679701
9606	8539	Ortholog	10090	11800
9606	8539	Ortholog	10116	362170
9606	8540	Ortholog	10090	228061
9606	8540	Ortholog	10116	84114
9606	8541	Ortholog	10090	76787
9606	8541	Ortholog	10116	140591
9606	8543	Ortholog	10090	16911
9606	8543	Ortholog	10116	362051
9606	8544	Ortholog	10090	69656
9606	8544	Ortholog	10116	363465
9606	8545	Ortholog	10090	106143
9606	8545	Ortholog	10116	288353
9606	8546	Ortholog	10090	11774
9606	8546	Ortholog	10116	309969
9606	8548	Ortholog	10090	66352
9606	8548	Ortholog	10116	498266
9606	8549	Ortholog	10090	14160
9606	8549	Ortholog	10116	299802
9606	8550	Ortholog	10090	17165
9606	8550	Ortholog	10116	498183
9606	8553	Ortholog	10090	20893
9606	8553	Ortholog	10116	79431
9606	8554	Ortholog	10090	56469
9606	8554	Ortholog	10116	300772
9606	8555	Ortholog	10090	218294
9606	8555	Ortholog	10116	361195
9606	8556	Ortholog	10090	229776
9606	8556	Ortholog	10116	310806
9606	8557	Ortholog	10090	21393
9606	8557	Ortholog	10116	688173
9606	8558	Ortholog	10090	234854
9606	8558	Ortholog	10116	361434
9606	8559	Ortholog	10090	67229
9606	8559	Ortholog	10116	171552
9606	8560	Ortholog	10090	13244
9606	8562	Ortholog	10090	68184
9606	8562	Ortholog	10116	687565
9606	8563	Ortholog	10090	107829
9606	8563	Ortholog	10116	360972
9606	8564	Ortholog	10090	98256
9606	8564	Ortholog	10116	59113
9606	8565	Ortholog	10090	107271
9606	8565	Ortholog	10116	313047
9606	8566	Ortholog	10090	216134
9606	8566	Ortholog	10116	83578
9606	8567	Ortholog	10090	228355
9606	8567	Ortholog	10116	94193
9606	8568	Ortholog	10090	18114
9606	8568	Ortholog	10116	309674
9606	8569	Ortholog	10090	17346
9606	8569	Ortholog	10116	500526
9606	8570	Ortholog	10090	16549
9606	8570	Ortholog	10116	171137
9606	8572	Ortholog	10090	30794
9606	8572	Ortholog	10116	24915
9606	8573	Ortholog	10090	12361
9606	8573	Ortholog	10116	29647
9606	8574	Ortholog	10090	110198
9606	8574	Ortholog	10116	171445
9606	8575	Ortholog	10090	23992
9606	8575	Ortholog	10116	311130
9606	8576	Ortholog	10090	20872
9606	8576	Ortholog	10116	286927
9606	8577	Ortholog	10090	230157
9606	8577	Ortholog	10116	63845
9606	8578	Ortholog	10090	380713
9606	8578	Ortholog	10116	303313
9606	8581	Ortholog	10090	17068
9606	8581	Ortholog	10116	315075
9606	8590	Ortholog	10090	18317
9606	8590	Ortholog	10116	65140
9606	8600	Ortholog	10090	21943
9606	8600	Ortholog	10116	117516
9606	8601	Ortholog	10090	58175
9606	8601	Ortholog	10116	362477
9606	8602	Ortholog	10090	75416
9606	8602	Ortholog	10116	289724
9606	8603	Ortholog	10090	231128
9606	8603	Ortholog	10116	305452
9606	8604	Ortholog	10090	78830
9606	8604	Ortholog	10116	362145
9606	8605	Ortholog	10090	232889
9606	8605	Ortholog	10116	691810
9606	8607	Ortholog	10090	56505
9606	8607	Ortholog	10116	65137
9606	8608	Ortholog	10090	19683
9606	8609	Ortholog	10090	93691
9606	8609	Ortholog	10116	363243
9606	8611	Ortholog	10090	19012
9606	8611	Ortholog	10116	64369
9606	8612	Ortholog	10090	50784
9606	8612	Ortholog	10116	246115
9606	8613	Ortholog	10090	67916
9606	8613	Ortholog	10116	192270
9606	8614	Ortholog	10090	20856
9606	8614	Ortholog	10116	63878
9606	8615	Ortholog	10090	56041
9606	8615	Ortholog	10116	56042
9606	8618	Ortholog	10090	27062
9606	8618	Ortholog	10116	26989
9606	8620	Ortholog	10090	54615
9606	8620	Ortholog	10116	60337
9606	8621	Ortholog	10090	69562
9606	8621	Ortholog	10116	306998
9606	8622	Ortholog	10090	218461
9606	8622	Ortholog	10116	309962
9606	8623	Ortholog	10116	288527
9606	8624	Ortholog	10090	56088
9606	8624	Ortholog	10116	288236
9606	8625	Ortholog	10090	19727
9606	8625	Ortholog	10116	306353
9606	8626	Ortholog	10090	22061
9606	8626	Ortholog	10116	246334
9606	8629	Ortholog	10090	16469
9606	8629	Ortholog	10116	315073
9606	8630	Ortholog	10090	27400
9606	8631	Ortholog	10090	78473
9606	8631	Ortholog	10116	286975
9606	8632	Ortholog	10090	69926
9606	8632	Ortholog	10116	287845
9606	8633	Ortholog	10090	22253
9606	8633	Ortholog	10116	362049
9606	8634	Ortholog	10090	66368
9606	8634	Ortholog	10116	295395
9606	8635	Ortholog	10090	100037283
9606	8635	Ortholog	10116	292306
9606	8636	Ortholog	10090	68475
9606	8636	Ortholog	10116	311802
9606	8637	Ortholog	10090	108112
9606	8637	Ortholog	10116	100365872
9606	8638	Ortholog	10116	304545
9606	8639	Ortholog	10090	11754
9606	8641	Ortholog	10090	93701
9606	8642	Ortholog	10090	233651
9606	8642	Ortholog	10116	308912
9606	8643	Ortholog	10090	19207
9606	8643	Ortholog	10116	366452
9606	8645	Ortholog	10090	16529
9606	8645	Ortholog	10116	364241
9606	8646	Ortholog	10090	12667
9606	8646	Ortholog	10116	117275
9606	8647	Ortholog	10090	27413
9606	8647	Ortholog	10116	83569
9606	8648	Ortholog	10090	17977
9606	8648	Ortholog	10116	313929
9606	8649	Ortholog	10090	56692
9606	8649	Ortholog	10116	362045
9606	8650	Ortholog	10090	18222
9606	8650	Ortholog	10116	29419
9606	8651	Ortholog	10090	12703
9606	8651	Ortholog	10116	252971
9606	8654	Ortholog	10090	242202
9606	8654	Ortholog	10116	171115
9606	8655	Ortholog	10090	56455
9606	8655	Ortholog	10116	58945
9606	8658	Ortholog	10090	21951
9606	8658	Ortholog	10116	290794
9606	8659	Ortholog	10090	212647
9606	8659	Ortholog	10116	641316
9606	8660	Ortholog	10090	384783
9606	8660	Ortholog	10116	29376
9606	8661	Ortholog	10090	13669
9606	8661	Ortholog	10116	292148
9606	8662	Ortholog	10090	27979
9606	8662	Ortholog	10116	288516
9606	8664	Ortholog	10090	55944
9606	8664	Ortholog	10116	362952
9606	8665	Ortholog	10090	66085
9606	8665	Ortholog	10116	293427
9606	8666	Ortholog	10090	53356
9606	8666	Ortholog	10116	298700
9606	8667	Ortholog	10090	68135
9606	8667	Ortholog	10116	299899
9606	8668	Ortholog	10090	54709
9606	8668	Ortholog	10116	682390
9606	8669	Ortholog	10090	78655
9606	8669	Ortholog	10116	691947
9606	8671	Ortholog	10090	54403
9606	8671	Ortholog	10116	84484
9606	8672	Ortholog	10090	230861
9606	8672	Ortholog	10116	298573
9606	8673	Ortholog	10090	22320
9606	8673	Ortholog	10116	83730
9606	8674	Ortholog	10090	53330
9606	8674	Ortholog	10116	364033
9606	8675	Ortholog	10090	228960
9606	8675	Ortholog	10116	362283
9606	8676	Ortholog	10090	74732
9606	8676	Ortholog	10116	292483
9606	8678	Ortholog	10090	56208
9606	8678	Ortholog	10116	114558
9606	8682	Ortholog	10090	18611
9606	8682	Ortholog	10116	364052
9606	8683	Ortholog	10090	108014
9606	8683	Ortholog	10116	288701
9606	8685	Ortholog	10090	17167
9606	8685	Ortholog	10116	367391
9606	8689	Ortholog	10090	16673
9606	8689	Ortholog	10116	287698
9606	8690	Ortholog	10090	77532
9606	8690	Ortholog	10116	315417
9606	8692	Ortholog	10090	15587
9606	8692	Ortholog	10116	64468
9606	8693	Ortholog	10090	14426
9606	8693	Ortholog	10116	500826
9606	8694	Ortholog	10090	13350
9606	8694	Ortholog	10116	84497
9606	8697	Ortholog	10090	52563
9606	8697	Ortholog	10116	291689
9606	8698	Ortholog	10090	13611
9606	8698	Ortholog	10116	314649
9606	8701	Ortholog	10090	13411
9606	8701	Ortholog	10116	117253
9606	8702	Ortholog	10090	56375
9606	8702	Ortholog	10116	303923
9606	8703	Ortholog	10090	57370
9606	8703	Ortholog	10116	494342
9606	8704	Ortholog	10090	53418
9606	8704	Ortholog	10116	313536
9606	8705	Ortholog	10090	54218
9606	8705	Ortholog	10116	171079
9606	8706	Ortholog	10090	26879
9606	8706	Ortholog	10116	310508
9606	8707	Ortholog	10090	26878
9606	8707	Ortholog	10116	686081
9606	8708	Ortholog	10090	26877
9606	8708	Ortholog	10116	366064
9606	8710	Ortholog	10090	116872
9606	8710	Ortholog	10116	117092
9606	8711	Ortholog	10090	83813
9606	8711	Ortholog	10116	303247
9606	8714	Ortholog	10090	76408
9606	8714	Ortholog	10116	140668
9606	8715	Ortholog	10090	319211
9606	8715	Ortholog	10116	307553
9606	8717	Ortholog	10090	71609
9606	8717	Ortholog	10116	246756
9606	8718	Ortholog	10090	85030
9606	8718	Ortholog	10116	500592
9606	8720	Ortholog	10090	56453
9606	8720	Ortholog	10116	89842
9606	8721	Ortholog	10090	59022
9606	8721	Ortholog	10116	296570
9606	8722	Ortholog	10090	56464
9606	8722	Ortholog	10116	361704
9606	8723	Ortholog	10090	69150
9606	8723	Ortholog	10116	360725
9606	8724	Ortholog	10090	54198
9606	8724	Ortholog	10116	684097
9606	8725	Ortholog	10090	19777
9606	8725	Ortholog	10116	308537
9606	8726	Ortholog	10090	13626
9606	8726	Ortholog	10116	293104
9606	8727	Ortholog	10090	54366
9606	8727	Ortholog	10116	298019
9606	8728	Ortholog	10090	11492
9606	8728	Ortholog	10116	303068
9606	8729	Ortholog	10090	107338
9606	8729	Ortholog	10116	309451
9606	8731	Ortholog	10090	67897
9606	8731	Ortholog	10116	291534
9606	8732	Ortholog	10090	24018
9606	8732	Ortholog	10116	313131
9606	8733	Ortholog	10090	14731
9606	8733	Ortholog	10116	300046
9606	8735	Ortholog	10090	544791
9606	8735	Ortholog	10116	103693367
9606	8736	Ortholog	10090	17929
9606	8736	Ortholog	10116	316740
9606	8737	Ortholog	10090	19766
9606	8737	Ortholog	10116	306886
9606	8738	Ortholog	10090	12905
9606	8739	Ortholog	10090	12123
9606	8739	Ortholog	10116	117271
9606	8740	Ortholog	10090	50930
9606	8740	Ortholog	10116	301133
9606	8741	Ortholog	10090	69583
9606	8741	Ortholog	10116	287437
9606	8742	Ortholog	10090	21944
9606	8742	Ortholog	10116	360548
9606	8743	Ortholog	10090	22035
9606	8743	Ortholog	10116	246775
9606	8744	Ortholog	10090	21950
9606	8744	Ortholog	10116	353218
9606	8745	Ortholog	10090	23792
9606	8745	Ortholog	10116	301460
9606	8749	Ortholog	10090	13524
9606	8749	Ortholog	10116	57029
9606	8751	Ortholog	10090	11490
9606	8751	Ortholog	10116	57025
9606	8754	Ortholog	10090	11502
9606	8754	Ortholog	10116	290834
9606	8756	Ortholog	10090	11500
9606	8756	Ortholog	10116	29641
9606	8760	Ortholog	10090	110911
9606	8760	Ortholog	10116	114101
9606	8761	Ortholog	10090	230721
9606	8761	Ortholog	10116	298510
9606	8763	Ortholog	10090	53599
9606	8763	Ortholog	10116	83689
9606	8764	Ortholog	10090	230979
9606	8764	Ortholog	10116	366518
9606	8766	Ortholog	10090	53869
9606	8766	Ortholog	10116	81830
9606	8767	Ortholog	10090	192656
9606	8767	Ortholog	10116	362491
9606	8772	Ortholog	10090	14082
9606	8772	Ortholog	10116	266610
9606	8773	Ortholog	10090	20619
9606	8773	Ortholog	10116	64630
9606	8774	Ortholog	10090	108123
9606	8774	Ortholog	10116	307382
9606	8775	Ortholog	10090	108124
9606	8775	Ortholog	10116	140673
9606	8776	Ortholog	10090	53332
9606	8776	Ortholog	10116	317296
9606	8777	Ortholog	10090	17475
9606	8777	Ortholog	10116	29365
9606	8780	Ortholog	10090	66878
9606	8780	Ortholog	10116	361293
9606	8784	Ortholog	10090	21936
9606	8784	Ortholog	10116	500598
9606	8785	Ortholog	10090	17183
9606	8785	Ortholog	10116	296358
9606	8786	Ortholog	10090	50782
9606	8786	Ortholog	10116	54291
9606	8787	Ortholog	10090	19739
9606	8787	Ortholog	10116	29481
9606	8788	Ortholog	10090	13386
9606	8788	Ortholog	10116	114587
9606	8789	Ortholog	10090	14120
9606	8789	Ortholog	10116	114508
9606	8790	Ortholog	10090	75540
9606	8790	Ortholog	10116	310935
9606	8792	Ortholog	10090	21934
9606	8792	Ortholog	10116	498206
9606	8795	Ortholog	10090	21933
9606	8795	Ortholog	10116	364420
9606	8796	Ortholog	10090	64929
9606	8796	Ortholog	10116	361086
9606	8798	Ortholog	10090	101320
9606	8798	Ortholog	10116	312721
9606	8799	Ortholog	10090	18632
9606	8799	Ortholog	10116	310682
9606	8800	Ortholog	10090	18631
9606	8800	Ortholog	10116	85249
9606	8801	Ortholog	10090	20917
9606	8801	Ortholog	10116	362404
9606	8802	Ortholog	10090	56451
9606	8802	Ortholog	10116	114597
9606	8803	Ortholog	10090	20916
9606	8803	Ortholog	10116	361071
9606	8804	Ortholog	10090	433375
9606	8804	Ortholog	10116	289185
9606	8805	Ortholog	10090	21848
9606	8805	Ortholog	10116	500084
9606	8807	Ortholog	10090	16174
9606	8807	Ortholog	10116	373540
9606	8808	Ortholog	10090	107527
9606	8808	Ortholog	10116	171106
9606	8809	Ortholog	10090	16182
9606	8809	Ortholog	10116	301365
9606	8811	Ortholog	10090	14428
9606	8811	Ortholog	10116	29234
9606	8812	Ortholog	10090	12454
9606	8812	Ortholog	10116	500715
9606	8813	Ortholog	10090	13480
9606	8813	Ortholog	10116	296394
9606	8814	Ortholog	10090	71091
9606	8814	Ortholog	10116	314198
9606	8815	Ortholog	10090	23825
9606	8815	Ortholog	10116	114087
9606	8816	Ortholog	10090	320808
9606	8816	Ortholog	10116	314273
9606	8817	Ortholog	10090	14172
9606	8817	Ortholog	10116	29369
9606	8818	Ortholog	10090	13481
9606	8818	Ortholog	10116	29640
9606	8819	Ortholog	10090	60406
9606	8819	Ortholog	10116	680122
9606	8820	Ortholog	10090	15209
9606	8820	Ortholog	10116	498575
9606	8821	Ortholog	10090	234515
9606	8821	Ortholog	10116	116699
9606	8822	Ortholog	10090	14171
9606	8822	Ortholog	10116	29368
9606	8823	Ortholog	10090	80903
9606	8823	Ortholog	10116	60464
9606	8824	Ortholog	10116	100910144
9606	8825	Ortholog	10090	108030
9606	8825	Ortholog	10116	85327
9606	8826	Ortholog	10090	29875
9606	8826	Ortholog	10116	361598
9606	8828	Ortholog	10090	18187
9606	8828	Ortholog	10116	81527
9606	8829	Ortholog	10090	18186
9606	8829	Ortholog	10116	246331
9606	8831	Ortholog	10090	240057
9606	8831	Ortholog	10116	192117
9606	8832	Ortholog	10090	12523
9606	8832	Ortholog	10116	501872
9606	8833	Ortholog	10090	229363
9606	8833	Ortholog	10116	295088
9606	8834	Ortholog	10090	216821
9606	8834	Ortholog	10116	303196
9606	8835	Ortholog	10090	216233
9606	8835	Ortholog	10116	84607
9606	8836	Ortholog	10090	14590
9606	8836	Ortholog	10116	25455
9606	8837	Ortholog	10090	12633
9606	8837	Ortholog	10116	117279
9606	8838	Ortholog	10090	327743
9606	8838	Ortholog	10116	499461
9606	8839	Ortholog	10090	22403
9606	8839	Ortholog	10116	29576
9606	8840	Ortholog	10090	22402
9606	8840	Ortholog	10116	65154
9606	8841	Ortholog	10090	15183
9606	8841	Ortholog	10116	84578
9606	8842	Ortholog	10090	19126
9606	8842	Ortholog	10116	60357
9606	8844	Ortholog	10090	16706
9606	8844	Ortholog	10116	108348076
9606	8846	Ortholog	10090	211064
9606	8846	Ortholog	10116	362766
9606	8848	Ortholog	10090	21807
9606	8848	Ortholog	10116	498545
9606	8850	Ortholog	10090	18519
9606	8850	Ortholog	10116	301164
9606	8851	Ortholog	10090	12569
9606	8851	Ortholog	10116	116671
9606	8852	Ortholog	10090	11643
9606	8852	Ortholog	10116	79254
9606	8853	Ortholog	10090	211914
9606	8853	Ortholog	10116	362719
9606	8854	Ortholog	10090	19378
9606	8854	Ortholog	10116	116676
9606	8856	Ortholog	10090	18171
9606	8856	Ortholog	10116	84385
9606	8857	Ortholog	10090	215384
9606	8858	Ortholog	10090	66901
9606	8858	Ortholog	10116	306608
9606	8859	Ortholog	10090	54402
9606	8859	Ortholog	10116	361800
9606	8861	Ortholog	10090	16825
9606	8861	Ortholog	10116	309447
9606	8862	Ortholog	10090	30878
9606	8862	Ortholog	10116	58812
9606	8863	Ortholog	10090	18628
9606	8863	Ortholog	10116	78962
9606	8864	Ortholog	10090	18627
9606	8864	Ortholog	10116	63840
9606	8867	Ortholog	10090	104015
9606	8867	Ortholog	10116	85238
9606	8869	Ortholog	10090	20454
9606	8869	Ortholog	10116	83505
9606	8870	Ortholog	10090	15937
9606	8870	Ortholog	10116	294235
9606	8871	Ortholog	10090	20975
9606	8871	Ortholog	10116	84018
9606	8872	Ortholog	10090	98828
9606	8872	Ortholog	10116	116656
9606	8874	Ortholog	10090	54126
9606	8874	Ortholog	10116	114559
9606	8876	Ortholog	10090	22361
9606	8876	Ortholog	10116	29142
9606	8877	Ortholog	10090	20698
9606	8877	Ortholog	10116	170897
9606	8878	Ortholog	10090	18412
9606	8878	Ortholog	10116	113894
9606	8879	Ortholog	10090	20397
9606	8879	Ortholog	10116	286896
9606	8880	Ortholog	10090	51886
9606	8880	Ortholog	10116	654496
9606	8881	Ortholog	10090	69957
9606	8881	Ortholog	10116	290875
9606	8882	Ortholog	10090	22687
9606	8882	Ortholog	10116	500989
9606	8883	Ortholog	10090	234664
9606	8883	Ortholog	10116	84019
9606	8884	Ortholog	10090	330064
9606	8884	Ortholog	10116	170551
9606	8886	Ortholog	10090	66942
9606	8886	Ortholog	10116	308490
9606	8887	Ortholog	10090	52440
9606	8887	Ortholog	10116	246244
9606	8888	Ortholog	10090	54387
9606	8888	Ortholog	10116	294339
9606	8890	Ortholog	10090	13667
9606	8890	Ortholog	10116	117019
9606	8891	Ortholog	10090	108067
9606	8891	Ortholog	10116	171145
9606	8892	Ortholog	10090	217715
9606	8892	Ortholog	10116	84005
9606	8893	Ortholog	10090	224045
9606	8893	Ortholog	10116	192234
9606	8894	Ortholog	10090	67204
9606	8894	Ortholog	10116	296302
9606	8895	Ortholog	10090	70568
9606	8895	Ortholog	10116	313087
9606	8896	Ortholog	10090	231889
9606	8896	Ortholog	10116	89819
9606	8897	Ortholog	10090	74302
9606	8897	Ortholog	10116	305482
9606	8898	Ortholog	10090	77116
9606	8898	Ortholog	10116	315422
9606	8899	Ortholog	10090	19134
9606	8899	Ortholog	10116	291078
9606	8900	Ortholog	10090	12427
9606	8900	Ortholog	10116	295052
9606	8904	Ortholog	10090	266692
9606	8904	Ortholog	10116	362249
9606	8905	Ortholog	10090	108012
9606	8905	Ortholog	10116	302671
9606	8906	Ortholog	10090	11766
9606	8906	Ortholog	10116	100362547
9606	8907	Ortholog	10090	11767
9606	8907	Ortholog	10116	306332
9606	8909	Ortholog	10090	19011
9606	8909	Ortholog	10116	680317
9606	8910	Ortholog	10090	20392
9606	8910	Ortholog	10116	432360
9606	8911	Ortholog	10090	239556
9606	8911	Ortholog	10116	56827
9606	8912	Ortholog	10090	58226
9606	8912	Ortholog	10116	114862
9606	8913	Ortholog	10090	12291
9606	8913	Ortholog	10116	29717
9606	8914	Ortholog	10090	21853
9606	8914	Ortholog	10116	83508
9606	8915	Ortholog	10090	12042
9606	8915	Ortholog	10116	83477
9606	8916	Ortholog	10090	73998
9606	8916	Ortholog	10116	362377
9606	8924	Ortholog	10090	15204
9606	8924	Ortholog	10116	308669
9606	8925	Ortholog	10090	235439
9606	8925	Ortholog	10116	315771
9606	8926	Ortholog	10090	84704
9606	8926	Ortholog	10116	113938
9606	8927	Ortholog	10090	12217
9606	8927	Ortholog	10116	29138
9606	8928	Ortholog	10090	14106
9606	8928	Ortholog	10116	300054
9606	8929	Ortholog	10090	18935
9606	8929	Ortholog	10116	364152
9606	8930	Ortholog	10090	17193
9606	8930	Ortholog	10116	680915
9606	8932	Ortholog	10090	17191
9606	8932	Ortholog	10116	680172
9606	8934	Ortholog	10090	226422
9606	8934	Ortholog	10116	171122
9606	8935	Ortholog	10090	54353
9606	8935	Ortholog	10116	155183
9606	8936	Ortholog	10090	83767
9606	8936	Ortholog	10116	294568
9606	8938	Ortholog	10090	545192
9606	8938	Ortholog	10116	106146145
9606	8939	Ortholog	10090	320267
9606	8939	Ortholog	10116	362106
9606	8940	Ortholog	10090	21976
9606	8940	Ortholog	10116	287930
9606	8941	Ortholog	10090	12570
9606	8941	Ortholog	10116	501164
9606	8942	Ortholog	10090	70789
9606	8942	Ortholog	10116	116682
9606	8943	Ortholog	10090	11776
9606	8943	Ortholog	10116	314633
9606	8945	Ortholog	10090	12234
9606	8945	Ortholog	10116	361765
9606	8971	Ortholog	10090	243529
9606	8971	Ortholog	10116	500252
9606	8972	Ortholog	10090	232714
9606	8972	Ortholog	10116	103690059
9606	8973	Ortholog	10090	11440
9606	8973	Ortholog	10116	81721
9606	8974	Ortholog	10090	18452
9606	8974	Ortholog	10116	360526
9606	8975	Ortholog	10090	72607
9606	8975	Ortholog	10116	310306
9606	8976	Ortholog	10090	73178
9606	8976	Ortholog	10116	682507
9606	8985	Ortholog	10090	26433
9606	8985	Ortholog	10116	288583
9606	8986	Ortholog	10090	56613
9606	8986	Ortholog	10116	361715
9606	8987	Ortholog	10090	52331
9606	8987	Ortholog	10116	305234
9606	8988	Ortholog	10090	56534
9606	8988	Ortholog	10116	78951
9606	8989	Ortholog	10090	277328
9606	8989	Ortholog	10116	312896
9606	8991	Ortholog	10116	103689947
9606	8992	Ortholog	10090	11974
9606	8992	Ortholog	10116	94170
9606	8993	Ortholog	10090	21946
9606	8993	Ortholog	10116	84387
9606	8994	Ortholog	10090	29806
9606	8994	Ortholog	10116	316101
9606	8995	Ortholog	10090	240873
9606	8995	Ortholog	10116	364031
9606	8996	Ortholog	10090	78688
9606	8996	Ortholog	10116	85383
9606	8997	Ortholog	10090	545156
9606	8997	Ortholog	10116	84009
9606	8999	Ortholog	10090	53886
9606	8999	Ortholog	10116	305242
9606	9001	Ortholog	10090	15114
9606	9001	Ortholog	10116	29430
9606	9002	Ortholog	10090	14065
9606	9002	Ortholog	10116	116498
9606	9013	Ortholog	10090	21341
9606	9013	Ortholog	10116	361420
9606	9014	Ortholog	10090	21340
9606	9014	Ortholog	10116	690450
9606	9015	Ortholog	10090	21339
9606	9015	Ortholog	10116	360893
9606	9016	Ortholog	10090	20523
9606	9016	Ortholog	10116	85263
9606	9019	Ortholog	10090	68481
9606	9019	Ortholog	10116	360871
9606	9020	Ortholog	10090	53859
9606	9020	Ortholog	10116	360640
9606	9021	Ortholog	10090	12702
9606	9021	Ortholog	10116	89829
9606	9022	Ortholog	10090	69454
9606	9022	Ortholog	10116	296566
9606	9023	Ortholog	10090	12642
9606	9023	Ortholog	10116	309527
9606	9024	Ortholog	10090	75770
9606	9024	Ortholog	10116	293631
9606	9025	Ortholog	10090	58230
9606	9025	Ortholog	10116	361815
9606	9026	Ortholog	10090	29816
9606	9026	Ortholog	10116	81917
9606	9028	Ortholog	10090	214951
9606	9028	Ortholog	10116	117025
9606	9031	Ortholog	10090	22385
9606	9031	Ortholog	10116	368002
9606	9032	Ortholog	10090	75604
9606	9032	Ortholog	10116	303256
9606	9033	Ortholog	10090	329064
9606	9033	Ortholog	10116	293937
9606	9034	Ortholog	10090	54199
9606	9034	Ortholog	10116	316019
9606	9037	Ortholog	10090	20356
9606	9037	Ortholog	10116	310207
9606	9038	Ortholog	10090	215854
9606	9038	Ortholog	10116	294123
9606	9039	Ortholog	10090	22200
9606	9039	Ortholog	10116	117553
9606	9040	Ortholog	10090	22192
9606	9040	Ortholog	10116	361509
9606	9043	Ortholog	10090	70834
9606	9043	Ortholog	10116	360600
9606	9044	Ortholog	10090	107182
9606	9044	Ortholog	10116	368042
9606	9045	Ortholog	10090	67115
9606	9045	Ortholog	10116	65043
9606	9046	Ortholog	10090	13449
9606	9046	Ortholog	10116	290361
9606	9047	Ortholog	10090	27371
9606	9047	Ortholog	10116	310688
9606	9048	Ortholog	10090	11876
9606	9048	Ortholog	10116	362572
9606	9049	Ortholog	10090	11632
9606	9049	Ortholog	10116	282827
9606	9050	Ortholog	10090	19201
9606	9050	Ortholog	10116	307248
9606	9051	Ortholog	10090	19200
9606	9051	Ortholog	10116	300732
9606	9052	Ortholog	10090	232431
9606	9052	Ortholog	10116	312790
9606	9053	Ortholog	10090	17761
9606	9053	Ortholog	10116	293016
9606	9054	Ortholog	10090	18041
9606	9054	Ortholog	10116	84594
9606	9055	Ortholog	10090	233406
9606	9055	Ortholog	10116	308761
9606	9056	Ortholog	10090	20540
9606	9056	Ortholog	10116	83509
9606	9057	Ortholog	10090	330836
9606	9057	Ortholog	10116	307811
9606	9058	Ortholog	10090	20500
9606	9058	Ortholog	10116	65202
9606	9060	Ortholog	10090	23972
9606	9060	Ortholog	10116	294103
9606	9061	Ortholog	10090	23971
9606	9061	Ortholog	10116	295443
9606	9063	Ortholog	10090	17344
9606	9063	Ortholog	10116	83422
9606	9064	Ortholog	10090	53608
9606	9064	Ortholog	10116	313022
9606	9066	Ortholog	10090	54525
9606	9066	Ortholog	10116	59267
9606	9068	Ortholog	10090	72713
9606	9068	Ortholog	10116	679942
9606	9069	Ortholog	10090	64945
9606	9069	Ortholog	10116	500000
9606	9070	Ortholog	10090	23808
9606	9070	Ortholog	10116	290829
9606	9071	Ortholog	10090	58187
9606	9071	Ortholog	10116	290485
9606	9073	Ortholog	10090	54420
9606	9073	Ortholog	10116	304124
9606	9074	Ortholog	10090	54419
9606	9074	Ortholog	10116	287098
9606	9075	Ortholog	10090	12738
9606	9075	Ortholog	10116	300920
9606	9076	Ortholog	10090	12737
9606	9076	Ortholog	10116	65129
9606	9079	Ortholog	10090	16826
9606	9079	Ortholog	10116	289664
9606	9080	Ortholog	10090	56863
9606	9080	Ortholog	10116	287099
9606	9088	Ortholog	10090	268930
9606	9088	Ortholog	10116	287101
9606	9091	Ortholog	10090	14755
9606	9091	Ortholog	10116	287159
9606	9092	Ortholog	10090	20227
9606	9092	Ortholog	10116	29678
9606	9093	Ortholog	10090	83945
9606	9093	Ortholog	10116	360481
9606	9094	Ortholog	10090	22248
9606	9094	Ortholog	10116	29402
9606	9095	Ortholog	10090	83993
9606	9095	Ortholog	10116	304935
9606	9096	Ortholog	10090	76365
9606	9096	Ortholog	10116	315870
9606	9097	Ortholog	10090	59025
9606	9097	Ortholog	10116	291796
9606	9099	Ortholog	10090	53376
9606	9099	Ortholog	10116	115771
9606	9100	Ortholog	10090	22224
9606	9100	Ortholog	10116	307905
9606	9101	Ortholog	10090	84092
9606	9101	Ortholog	10116	296121
9606	9104	Ortholog	10090	19733
9606	9104	Ortholog	10116	25106
9606	9107	Ortholog	10090	219135
9606	9107	Ortholog	10116	305935
9606	9108	Ortholog	10090	54384
9606	9108	Ortholog	10116	306490
9606	9110	Ortholog	10090	170749
9606	9110	Ortholog	10116	287607
9606	9111	Ortholog	10090	64685
9606	9111	Ortholog	10116	311021
9606	9112	Ortholog	10090	116870
9606	9112	Ortholog	10116	64520
9606	9113	Ortholog	10090	16798
9606	9113	Ortholog	10116	308265
9606	9114	Ortholog	10090	11972
9606	9114	Ortholog	10116	291969
9606	9117	Ortholog	10090	215474
9606	9117	Ortholog	10116	687022
